year,season,area,age,n
1972,1,3,27,335472
1972,1,3,28,49998.3
1972,1,3,29,83928.7
1972,1,3,30,321677
1972,1,3,31,183303
1972,1,3,32,25141.9
1972,1,3,33,23366.9
1972,1,3,34,438690
1972,1,3,35,424714
1972,1,3,36,60748.1
1972,1,3,37,28782.5
1972,1,3,38,110852
1972,1,3,39,223487
1972,1,3,40,707135
1973,1,3,1,10770000
1973,1,3,2,141744
1973,1,3,3,2342030
1973,1,3,4,5444810
1973,1,3,5,2255750
1973,1,3,6,955027
1973,1,3,7,1595090
1973,1,3,8,1325350
1973,1,3,9,1293510
1973,1,3,10,943744
1973,1,3,11,721932
1973,1,3,12,388481
1973,1,3,13,610265
1973,1,3,14,2363630
1973,1,3,15,1240050
1973,1,3,16,493895
1973,1,3,17,1020210
1973,1,3,18,1347710
1973,1,3,19,540070
1973,1,3,20,162687
1973,1,3,21,409815
1973,1,3,22,1540260
1973,1,3,23,537104
1973,1,3,24,122234
1973,1,3,25,325953
1973,1,3,26,464891
1973,1,3,27,161152
1973,1,3,28,27832.9
1973,1,3,29,66065.9
1973,1,3,30,535981
1973,1,3,31,215971
1973,1,3,32,30209.5
1973,1,3,33,50874.1
1973,1,3,34,207053
1973,1,3,35,116220
1973,1,3,36,15164.6
1973,1,3,37,14193.3
1973,1,3,38,277776
1973,1,3,39,266454
1973,1,3,40,698535
1974,1,3,1,21047700
1974,1,3,2,84158.7
1974,1,3,3,1021950
1974,1,3,4,2408020
1974,1,3,5,1046970
1974,1,3,6,1311070
1974,1,3,7,2375990
1974,1,3,8,1691530
1974,1,3,9,1288390
1974,1,3,10,1484450
1974,1,3,11,1356710
1974,1,3,12,675141
1974,1,3,13,775528
1974,1,3,14,894519
1974,1,3,15,539316
1974,1,3,16,215338
1974,1,3,17,367032
1974,1,3,18,1878540
1974,1,3,19,876957
1974,1,3,20,292802
1974,1,3,21,613989
1974,1,3,22,974724
1974,1,3,23,365006
1974,1,3,24,97710.1
1974,1,3,25,246711
1974,1,3,26,1051510
1974,1,3,27,351729
1974,1,3,28,73843.8
1974,1,3,29,196492
1974,1,3,30,305760
1974,1,3,31,103250
1974,1,3,32,16844.4
1974,1,3,33,39908.2
1974,1,3,34,343887
1974,1,3,35,136287
1974,1,3,36,18264.5
1974,1,3,37,30799
1974,1,3,38,130677
1974,1,3,39,72587.2
1974,1,3,40,785186
1975,1,3,1,34983600
1975,1,3,2,132528
1975,1,3,3,1071350
1975,1,3,4,2380150
1975,1,3,5,1332610
1975,1,3,6,765339
1975,1,3,7,1399310
1975,1,3,8,806403
1975,1,3,9,541568
1975,1,3,10,1950890
1975,1,3,11,2105170
1975,1,3,12,919798
1975,1,3,13,764918
1975,1,3,14,1415630
1975,1,3,15,1037970
1975,1,3,16,389007
1975,1,3,17,466941
1975,1,3,18,711893
1975,1,3,19,380016
1975,1,3,20,125703
1975,1,3,21,221156
1975,1,3,22,1363110
1975,1,3,23,594367
1975,1,3,24,177419
1975,1,3,25,370762
1975,1,3,26,667964
1975,1,3,27,239623
1975,1,3,28,59378.1
1975,1,3,29,149200
1975,1,3,30,694101
1975,1,3,31,225854
1975,1,3,32,44938.4
1975,1,3,33,119063
1975,1,3,34,196880
1975,1,3,35,65304.3
1975,1,3,36,10252.3
1975,1,3,37,24234
1975,1,3,38,217765
1975,1,3,39,85314.4
1975,1,3,40,641179
1976,1,3,1,50469500
1976,1,3,2,190599
1976,1,3,3,1019450
1976,1,3,4,1955780
1976,1,3,5,1688700
1976,1,3,6,1260600
1976,1,3,7,2145830
1976,1,3,8,931388
1976,1,3,9,633434
1976,1,3,10,1027570
1976,1,3,11,1258000
1976,1,3,12,461832
1976,1,3,13,312295
1976,1,3,14,1838490
1976,1,3,15,1629320
1976,1,3,16,555797
1976,1,3,17,459164
1976,1,3,18,1126970
1976,1,3,19,738904
1976,1,3,20,233639
1976,1,3,21,281635
1976,1,3,22,516336
1976,1,3,23,256595
1976,1,3,24,75154.9
1976,1,3,25,133609
1976,1,3,26,935258
1976,1,3,27,390613
1976,1,3,28,108455
1976,1,3,29,224658
1976,1,3,30,441740
1976,1,3,31,154036
1976,1,3,32,36272.9
1976,1,3,33,90584.5
1976,1,3,34,447788
1976,1,3,35,142996
1976,1,3,36,27449.5
1976,1,3,37,72438.3
1976,1,3,38,124922
1976,1,3,39,40926.6
1976,1,3,40,606549
1977,1,3,1,32664900
1977,1,3,2,256037
1977,1,3,3,964881
1977,1,3,4,1449470
1977,1,3,5,1984430
1977,1,3,6,1889980
1977,1,3,7,2835850
1977,1,3,8,945996
1977,1,3,9,758479
1977,1,3,10,1507990
1977,1,3,11,1948010
1977,1,3,12,592814
1977,1,3,13,357125
1977,1,3,14,936802
1977,1,3,15,968794
1977,1,3,16,287009
1977,1,3,17,185329
1977,1,3,18,1453450
1977,1,3,19,1163530
1977,1,3,20,344924
1977,1,3,21,276747
1977,1,3,22,815986
1977,1,3,23,500935
1977,1,3,24,142422
1977,1,3,25,170105
1977,1,3,26,353528
1977,1,3,27,167887
1977,1,3,28,45402.6
1977,1,3,29,80855.2
1977,1,3,30,617857
1977,1,3,31,250797
1977,1,3,32,66411.6
1977,1,3,33,136364
1977,1,3,34,284813
1977,1,3,35,97417.6
1977,1,3,36,22176.6
1977,1,3,37,55094.5
1977,1,3,38,283985
1977,1,3,39,89517
1977,1,3,40,539194
1978,1,3,1,38186700
1978,1,3,2,167229
1978,1,3,3,493779
1978,1,3,4,588763
1978,1,3,5,1242690
1978,1,3,6,2931520
1978,1,3,7,3771680
1978,1,3,8,966950
1978,1,3,9,901455
1978,1,3,10,2078190
1978,1,3,11,2627960
1978,1,3,12,683351
1978,1,3,13,425181
1978,1,3,14,1309490
1978,1,3,15,1487910
1978,1,3,16,390991
1978,1,3,17,210588
1978,1,3,18,725722
1978,1,3,19,685234
1978,1,3,20,180373
1978,1,3,21,110910
1978,1,3,22,1044570
1978,1,3,23,787217
1978,1,3,24,214441
1978,1,3,25,166783
1978,1,3,26,556221
1978,1,3,27,327476
1978,1,3,28,86976.6
1978,1,3,29,102644
1978,1,3,30,232500
1978,1,3,31,107136
1978,1,3,32,27485.3
1978,1,3,33,48887.1
1978,1,3,34,396852
1978,1,3,35,157985
1978,1,3,36,40546.5
1978,1,3,37,82675.1
1978,1,3,38,179997
1978,1,3,39,60747.4
1978,1,3,40,611246
1979,1,3,1,35971300
1979,1,3,2,215832
1979,1,3,3,539123
1979,1,3,4,544024
1979,1,3,5,1437710
1979,1,3,6,1987480
1979,1,3,7,2297890
1979,1,3,8,495606
1979,1,3,9,542412
1979,1,3,10,2759050
1979,1,3,11,3320040
1979,1,3,12,765757
1979,1,3,13,511825
1979,1,3,14,1708020
1979,1,3,15,1987260
1979,1,3,16,477996
1979,1,3,17,252426
1979,1,3,18,988358
1979,1,3,19,1045050
1979,1,3,20,254907
1979,1,3,21,126287
1979,1,3,22,515622
1979,1,3,23,460510
1979,1,3,24,112958
1979,1,3,25,66643.2
1979,1,3,26,708583
1979,1,3,27,513722
1979,1,3,28,132720
1979,1,3,29,100536
1979,1,3,30,364594
1979,1,3,31,208761
1979,1,3,32,53043.2
1979,1,3,33,61932.3
1979,1,3,34,148842
1979,1,3,35,67188.3
1979,1,3,36,16643.8
1979,1,3,37,29552.7
1979,1,3,38,250092
1979,1,3,39,98217
1979,1,3,40,599668
1980,1,3,1,45678100
1980,1,3,2,247595
1980,1,3,3,545406
1980,1,3,4,510037
1980,1,3,5,1366040
1980,1,3,6,2332610
1980,1,3,7,2614530
1980,1,3,8,560424
1980,1,3,9,630795
1980,1,3,10,1721400
1980,1,3,11,1935560
1980,1,3,12,394159
1980,1,3,13,305068
1980,1,3,14,2128410
1980,1,3,15,2457750
1980,1,3,16,559876
1980,1,3,17,309856
1980,1,3,18,1254230
1980,1,3,19,1387960
1980,1,3,20,322829
1980,1,3,21,153280
1980,1,3,22,693592
1980,1,3,23,700585
1980,1,3,24,163721
1980,1,3,25,76355
1980,1,3,26,348014
1980,1,3,27,299686
1980,1,3,28,70332
1980,1,3,29,40187.1
1980,1,3,30,463722
1980,1,3,31,327574
1980,1,3,32,81795.6
1980,1,3,33,60718.8
1980,1,3,34,233217
1980,1,3,35,131005
1980,1,3,36,32328.9
1980,1,3,37,37436.8
1980,1,3,38,93725.4
1980,1,3,39,41702.2
1980,1,3,40,611953
1981,1,3,1,42897900
1981,1,3,2,424268
1981,1,3,3,854860
1981,1,3,4,776897
1981,1,3,5,1797540
1981,1,3,6,2115800
1981,1,3,7,2371050
1981,1,3,8,546968
1981,1,3,9,597496
1981,1,3,10,1910160
1981,1,3,11,2130240
1981,1,3,12,457844
1981,1,3,13,357411
1981,1,3,14,1253060
1981,1,3,15,1375790
1981,1,3,16,281397
1981,1,3,17,181557
1981,1,3,18,1491240
1981,1,3,19,1676000
1981,1,3,20,383321
1981,1,3,21,189686
1981,1,3,22,857837
1981,1,3,23,918573
1981,1,3,24,210021
1981,1,3,25,92983.7
1981,1,3,26,460647
1981,1,3,27,451393
1981,1,3,28,102785
1981,1,3,29,45944.3
1981,1,3,30,225136
1981,1,3,31,189183
1981,1,3,32,43169.8
1981,1,3,33,24097.6
1981,1,3,34,293864
1981,1,3,35,203932
1981,1,3,36,49814.5
1981,1,3,37,36445
1981,1,3,38,145578
1981,1,3,39,80693.1
1981,1,3,40,497785
1982,1,3,1,39599500
1982,1,3,2,595252
1982,1,3,3,1160150
1982,1,3,4,999499
1982,1,3,5,1810340
1982,1,3,6,2484040
1982,1,3,7,2911410
1982,1,3,8,823675
1982,1,3,9,808851
1982,1,3,10,1706740
1982,1,3,11,1894940
1982,1,3,12,437573
1982,1,3,13,341097
1982,1,3,14,1358980
1982,1,3,15,1500650
1982,1,3,16,334570
1982,1,3,17,217525
1982,1,3,18,854748
1982,1,3,19,920653
1982,1,3,20,190480
1982,1,3,21,110560
1982,1,3,22,996201
1982,1,3,23,1097840
1982,1,3,24,252468
1982,1,3,25,116455
1982,1,3,26,563231
1982,1,3,27,589568
1982,1,3,28,133475
1982,1,3,29,56393.4
1982,1,3,30,296225
1982,1,3,31,284322
1982,1,3,32,63695.2
1982,1,3,33,27641.6
1982,1,3,34,142195
1982,1,3,35,117488
1982,1,3,36,26328.5
1982,1,3,37,14455.1
1982,1,3,38,183051
1982,1,3,39,125462
1982,1,3,40,493194
1983,1,3,1,21170800
1983,1,3,2,902368
1983,1,3,3,1718530
1983,1,3,4,1332010
1983,1,3,5,1868240
1983,1,3,6,2140840
1983,1,3,7,2711500
1983,1,3,8,985849
1983,1,3,9,834428
1983,1,3,10,1998770
1983,1,3,11,2303320
1983,1,3,12,655600
1983,1,3,13,473738
1983,1,3,14,1203720
1983,1,3,15,1319720
1983,1,3,16,315074
1983,1,3,17,208587
1983,1,3,18,912779
1983,1,3,19,997391
1983,1,3,20,229534
1983,1,3,21,134711
1983,1,3,22,561060
1983,1,3,23,595398
1983,1,3,24,124425
1983,1,3,25,67639.6
1983,1,3,26,644431
1983,1,3,27,700058
1983,1,3,28,161705
1983,1,3,29,71270.3
1983,1,3,30,359649
1983,1,3,31,370552
1983,1,3,32,83391.2
1983,1,3,33,34137.4
1983,1,3,34,186426
1983,1,3,35,176381
1983,1,3,36,39105
1983,1,3,37,16626
1983,1,3,38,88409
1983,1,3,39,72188.2
1983,1,3,40,513175
1984,1,3,1,32553600
1984,1,3,2,859247
1984,1,3,3,1663890
1984,1,3,4,1052590
1984,1,3,5,1138010
1984,1,3,6,1750530
1984,1,3,7,2521160
1984,1,3,8,1229690
1984,1,3,9,896191
1984,1,3,10,1741690
1984,1,3,11,2096430
1984,1,3,12,760435
1984,1,3,13,499435
1984,1,3,14,1416670
1984,1,3,15,1600070
1984,1,3,16,470825
1984,1,3,17,294639
1984,1,3,18,801397
1984,1,3,19,867042
1984,1,3,20,213111
1984,1,3,21,129088
1984,1,3,22,590381
1984,1,3,23,639383
1984,1,3,24,150607
1984,1,3,25,83147.5
1984,1,3,26,357478
1984,1,3,27,375131
1984,1,3,28,78972.5
1984,1,3,29,41173.4
1984,1,3,30,406213
1984,1,3,31,436744
1984,1,3,32,101205
1984,1,3,33,43292.3
1984,1,3,34,224594
1984,1,3,35,228863
1984,1,3,36,51316.3
1984,1,3,37,20563.5
1984,1,3,38,115279
1984,1,3,39,107980
1984,1,3,40,442417
1985,1,3,1,13654300
1985,1,3,2,2503560
1985,1,3,3,5835670
1985,1,3,4,2860320
1985,1,3,5,2446160
1985,1,3,6,936789
1985,1,3,7,1556240
1985,1,3,8,936864
1985,1,3,9,591091
1985,1,3,10,1536400
1985,1,3,11,1979410
1985,1,3,12,955243
1985,1,3,13,559011
1985,1,3,14,1268600
1985,1,3,15,1463880
1985,1,3,16,541476
1985,1,3,17,316298
1985,1,3,18,951305
1985,1,3,19,1055150
1985,1,3,20,319461
1985,1,3,21,185205
1985,1,3,22,517255
1985,1,3,23,553384
1985,1,3,24,138954
1985,1,3,25,79859.5
1985,1,3,26,373482
1985,1,3,27,401562
1985,1,3,28,96108.6
1985,1,3,29,51065.3
1985,1,3,30,223678
1985,1,3,31,232796
1985,1,3,32,49257.6
1985,1,3,33,24987.3
1985,1,3,34,252199
1985,1,3,35,269158
1985,1,3,36,62508.8
1985,1,3,37,26211.5
1985,1,3,38,138538
1985,1,3,39,140085
1985,1,3,40,447723
1986,1,3,1,8351540
1986,1,3,2,2066190
1986,1,3,3,5244820
1986,1,3,4,2007290
1986,1,3,5,1551020
1986,1,3,6,1684860
1986,1,3,7,3466470
1986,1,3,8,2282600
1986,1,3,9,1271910
1986,1,3,10,840359
1986,1,3,11,1160030
1986,1,3,12,702306
1986,1,3,13,371911
1986,1,3,14,1153260
1986,1,3,15,1387340
1986,1,3,16,676120
1986,1,3,17,360137
1986,1,3,18,862791
1986,1,3,19,966186
1986,1,3,20,364267
1986,1,3,21,200391
1986,1,3,22,615715
1986,1,3,23,673380
1986,1,3,24,208207
1986,1,3,25,115463
1986,1,3,26,325917
1986,1,3,27,345622
1986,1,3,28,88080
1986,1,3,29,48981.8
1986,1,3,30,231951
1986,1,3,31,247999
1986,1,3,32,59994.1
1986,1,3,33,31090.7
1986,1,3,34,137822
1986,1,3,35,142582
1986,1,3,36,30273.4
1986,1,3,37,15076.3
1986,1,3,38,154548
1986,1,3,39,164067
1986,1,3,40,493724
1987,1,3,1,5209050
1987,1,3,2,2511130
1987,1,3,3,8019420
1987,1,3,4,2344720
1987,1,3,5,1818140
1987,1,3,6,1056330
1987,1,3,7,2661200
1987,1,3,8,1633110
1987,1,3,9,860816
1987,1,3,10,1669790
1987,1,3,11,2545770
1987,1,3,12,1781990
1987,1,3,13,835638
1987,1,3,14,663499
1987,1,3,15,816892
1987,1,3,16,494161
1987,1,3,17,243347
1987,1,3,18,810595
1987,1,3,19,931811
1987,1,3,20,458446
1987,1,3,21,233194
1987,1,3,22,569483
1987,1,3,23,623982
1987,1,3,24,238549
1987,1,3,25,126836
1987,1,3,26,392599
1987,1,3,27,424799
1987,1,3,28,133247
1987,1,3,29,71892
1987,1,3,30,203857
1987,1,3,31,214751
1987,1,3,32,55274
1987,1,3,33,30087.2
1987,1,3,34,143592
1987,1,3,35,152885
1987,1,3,36,37247.4
1987,1,3,37,18983.4
1987,1,3,38,84849.2
1987,1,3,39,87402.4
1987,1,3,40,523265
1988,1,3,1,2451880
1988,1,3,2,3049960
1988,1,3,3,10813900
1988,1,3,4,2362360
1988,1,3,5,1990190
1988,1,3,6,1013710
1988,1,3,7,3312400
1988,1,3,8,1685550
1988,1,3,9,929132
1988,1,3,10,934996
1988,1,3,11,1689740
1988,1,3,12,1190010
1988,1,3,13,551979
1988,1,3,14,1359730
1988,1,3,15,1776130
1988,1,3,16,1264390
1988,1,3,17,554730
1988,1,3,18,476019
1988,1,3,19,547842
1988,1,3,20,330941
1988,1,3,21,157786
1988,1,3,22,542663
1988,1,3,23,605197
1988,1,3,24,299691
1988,1,3,25,148720
1988,1,3,26,365535
1988,1,3,27,394414
1988,1,3,28,152181
1988,1,3,29,79277.8
1988,1,3,30,246003
1988,1,3,31,264135
1988,1,3,32,83633.1
1988,1,3,33,44342.4
1988,1,3,34,126046
1988,1,3,35,132151
1988,1,3,36,34233.5
1988,1,3,37,18372.6
1988,1,3,38,88160.9
1988,1,3,39,93583.4
1988,1,3,40,457794
1989,1,3,1,2005530
1989,1,3,2,2657790
1989,1,3,3,10372200
1989,1,3,4,1754050
1989,1,3,5,1727840
1989,1,3,6,1056090
1989,1,3,7,4160830
1989,1,3,8,1677470
1989,1,3,9,1011770
1989,1,3,10,848509
1989,1,3,11,1879970
1989,1,3,12,1162250
1989,1,3,13,555629
1989,1,3,14,740617
1989,1,3,15,1096270
1989,1,3,16,809336
1989,1,3,17,355817
1989,1,3,18,984929
1989,1,3,19,1179370
1989,1,3,20,842463
1989,1,3,21,359007
1989,1,3,22,319595
1989,1,3,23,352571
1989,1,3,24,212448
1989,1,3,25,99667.9
1989,1,3,26,348132
1989,1,3,27,380449
1989,1,3,28,189099
1989,1,3,29,92499.2
1989,1,3,30,227841
1989,1,3,31,243261
1989,1,3,32,94403.2
1989,1,3,33,48550.8
1989,1,3,34,150825
1989,1,3,35,161075
1989,1,3,36,51306.1
1989,1,3,37,26893.1
1989,1,3,38,76588.4
1989,1,3,39,80031.6
1989,1,3,40,417060
1990,1,3,1,886265
1990,1,3,2,3718230
1990,1,3,3,14251700
1990,1,3,4,1854910
1990,1,3,5,2037280
1990,1,3,6,595954
1990,1,3,7,2874410
1990,1,3,8,962753
1990,1,3,9,727942
1990,1,3,10,731144
1990,1,3,11,2040020
1990,1,3,12,1081090
1990,1,3,13,562687
1990,1,3,14,643337
1990,1,3,15,1119870
1990,1,3,16,757398
1990,1,3,17,338215
1990,1,3,18,525756
1990,1,3,19,693126
1990,1,3,20,519677
1990,1,3,21,222887
1990,1,3,22,656949
1990,1,3,23,745830
1990,1,3,24,531551
1990,1,3,25,223150
1990,1,3,26,202481
1990,1,3,27,217287
1990,1,3,28,130499
1990,1,3,29,60661.8
1990,1,3,30,213676
1990,1,3,31,230334
1990,1,3,32,114692
1990,1,3,33,55594
1990,1,3,34,137074
1990,1,3,35,145298
1990,1,3,36,56583
1990,1,3,37,28852.2
1990,1,3,38,89720.2
1990,1,3,39,95461.8
1990,1,3,40,384120
1991,1,3,1,789219
1991,1,3,2,2532360
1991,1,3,3,9678330
1991,1,3,4,1125510
1991,1,3,5,1608900
1991,1,3,6,877101
1991,1,3,7,4547290
1991,1,3,8,1220670
1991,1,3,9,1041450
1991,1,3,10,490741
1991,1,3,11,1613700
1991,1,3,12,725201
1991,1,3,13,438336
1991,1,3,14,596460
1991,1,3,15,1240510
1991,1,3,16,742028
1991,1,3,17,350210
1991,1,3,18,475600
1991,1,3,19,711518
1991,1,3,20,498886
1991,1,3,21,214143
1991,1,3,22,363060
1991,1,3,23,445335
1991,1,3,24,334195
1991,1,3,25,141344
1991,1,3,26,431767
1991,1,3,27,473739
1991,1,3,28,335997
1991,1,3,29,139805
1991,1,3,30,128240
1991,1,3,31,135139
1991,1,3,32,80869.1
1991,1,3,33,37373
1991,1,3,34,132334
1991,1,3,35,141349
1991,1,3,36,70421
1991,1,3,37,33926.9
1991,1,3,38,83728.5
1991,1,3,39,88321.3
1991,1,3,40,395411
1992,1,3,1,600565
1992,1,3,2,3073800
1992,1,3,3,10976500
1992,1,3,4,1204970
1992,1,3,5,2067080
1992,1,3,6,499175
1992,1,3,7,2712300
1992,1,3,8,631463
1992,1,3,9,700992
1992,1,3,10,568245
1992,1,3,11,2163920
1992,1,3,12,819590
1992,1,3,13,571170
1992,1,3,14,370570
1992,1,3,15,918754
1992,1,3,16,481956
1992,1,3,17,259465
1992,1,3,18,426728
1992,1,3,19,749746
1992,1,3,20,476933
1992,1,3,21,213370
1992,1,3,22,320622
1992,1,3,23,438719
1992,1,3,24,311813
1992,1,3,25,130884
1992,1,3,26,233546
1992,1,3,27,274288
1992,1,3,28,204976
1992,1,3,29,85994
1992,1,3,30,268368
1992,1,3,31,288343
1992,1,3,32,203439
1992,1,3,33,84187.9
1992,1,3,34,77750.9
1992,1,3,35,81010.5
1992,1,3,36,48312
1992,1,3,37,22242
1992,1,3,38,79047
1992,1,3,39,83945.2
1992,1,3,40,395917
1993,1,3,1,658601
1993,1,3,2,2793100
1993,1,3,3,9993260
1993,1,3,4,1173370
1993,1,3,5,2477200
1993,1,3,6,703433
1993,1,3,7,3676460
1993,1,3,8,800773
1993,1,3,9,1060740
1993,1,3,10,331503
1993,1,3,11,1430360
1993,1,3,12,452365
1993,1,3,13,410900
1993,1,3,14,448944
1993,1,3,15,1271770
1993,1,3,16,572943
1993,1,3,17,345318
1993,1,3,18,273351
1993,1,3,19,563680
1993,1,3,20,319557
1993,1,3,21,160143
1993,1,3,22,295955
1993,1,3,23,468665
1993,1,3,24,306799
1993,1,3,25,132769
1993,1,3,26,212219
1993,1,3,27,274852
1993,1,3,28,195869
1993,1,3,29,81065.3
1993,1,3,30,149343
1993,1,3,31,170766
1993,1,3,32,126845
1993,1,3,33,52936.9
1993,1,3,34,167499
1993,1,3,35,177656
1993,1,3,36,124711
1993,1,3,37,51419.1
1993,1,3,38,47717.6
1993,1,3,39,49372.8
1993,1,3,40,380158
1994,1,3,1,805658
1994,1,3,2,3215390
1994,1,3,3,9718110
1994,1,3,4,1363780
1994,1,3,5,3282370
1994,1,3,6,652568
1994,1,3,7,3231180
1994,1,3,8,742110
1994,1,3,9,1166950
1994,1,3,10,430879
1994,1,3,11,1771130
1994,1,3,12,500816
1994,1,3,13,564695
1994,1,3,14,223444
1994,1,3,15,779145
1994,1,3,16,291902
1994,1,3,17,234596
1994,1,3,18,316514
1994,1,3,19,748674
1994,1,3,20,371580
1994,1,3,21,205334
1994,1,3,22,184359
1994,1,3,23,340535
1994,1,3,24,200578
1994,1,3,25,96317.4
1994,1,3,26,191295
1994,1,3,27,284884
1994,1,3,28,188707
1994,1,3,29,80035.7
1994,1,3,30,132892
1994,1,3,31,166643
1994,1,3,32,118504
1994,1,3,33,48617.9
1994,1,3,34,91391.4
1994,1,3,35,102900
1994,1,3,36,75968.9
1994,1,3,37,31596.2
1994,1,3,38,100886
1994,1,3,39,106223
1994,1,3,40,386791
1995,1,3,1,838115
1995,1,3,2,3704620
1995,1,3,3,8906790
1995,1,3,4,1680590
1995,1,3,5,4293710
1995,1,3,6,791047
1995,1,3,7,3425380
1995,1,3,8,932349
1995,1,3,9,1609540
1995,1,3,10,410224
1995,1,3,11,1610000
1995,1,3,12,494192
1995,1,3,13,622127
1995,1,3,14,297792
1995,1,3,15,953628
1995,1,3,16,314591
1995,1,3,17,311419
1995,1,3,18,149299
1995,1,3,19,443126
1995,1,3,20,183229
1995,1,3,21,135584
1995,1,3,22,211533
1995,1,3,23,445470
1995,1,3,24,232962
1995,1,3,25,121666
1995,1,3,26,118585
1995,1,3,27,204424
1995,1,3,28,122544
1995,1,3,29,57261.7
1995,1,3,30,119172
1995,1,3,31,170924
1995,1,3,32,113598
1995,1,3,33,47558.7
1995,1,3,34,80963.5
1995,1,3,35,99588.7
1995,1,3,36,70525.1
1995,1,3,37,28766
1995,1,3,38,54815.9
1995,1,3,39,61179.5
1995,1,3,40,413234
1996,1,3,1,921211
1996,1,3,2,3383540
1996,1,3,3,5223610
1996,1,3,4,1377510
1996,1,3,5,2996750
1996,1,3,6,645958
1996,1,3,7,2494180
1996,1,3,8,921603
1996,1,3,9,1758270
1996,1,3,10,420492
1996,1,3,11,1583620
1996,1,3,12,591377
1996,1,3,13,810111
1996,1,3,14,268606
1996,1,3,15,843311
1996,1,3,16,310733
1996,1,3,17,330908
1996,1,3,18,194920
1996,1,3,19,520027
1996,1,3,20,187881
1996,1,3,21,169211
1996,1,3,22,93561.7
1996,1,3,23,248028
1996,1,3,24,108295
1996,1,3,25,75817.6
1996,1,3,26,130411
1996,1,3,27,255068
1996,1,3,28,136970
1996,1,3,29,68972.2
1996,1,3,30,70952.8
1996,1,3,31,117186
1996,1,3,32,70704.8
1996,1,3,33,32464.9
1996,1,3,34,69686.3
1996,1,3,35,97718.9
1996,1,3,36,64882.5
1996,1,3,37,26935.1
1996,1,3,38,46631.9
1996,1,3,39,56733.2
1996,1,3,40,355080
1997,1,3,1,1190110
1997,1,3,2,3186770
1997,1,3,3,3217440
1997,1,3,4,1315840
1997,1,3,5,2729860
1997,1,3,6,623583
1997,1,3,7,1866920
1997,1,3,8,925575
1997,1,3,9,1524190
1997,1,3,10,454631
1997,1,3,11,1466120
1997,1,3,12,703647
1997,1,3,13,979310
1997,1,3,14,297345
1997,1,3,15,903419
1997,1,3,16,406599
1997,1,3,17,453553
1997,1,3,18,185715
1997,1,3,19,486434
1997,1,3,20,200932
1997,1,3,21,187774
1997,1,3,22,129737
1997,1,3,23,301793
1997,1,3,24,115115
1997,1,3,25,96370.6
1997,1,3,26,59498.1
1997,1,3,27,144933
1997,1,3,28,65266
1997,1,3,29,43881.6
1997,1,3,30,81077.4
1997,1,3,31,150608
1997,1,3,32,81965.2
1997,1,3,33,40220.5
1997,1,3,34,43053.9
1997,1,3,35,69073
1997,1,3,36,41710.4
1997,1,3,37,18913.7
1997,1,3,38,41544.7
1997,1,3,39,57412.3
1997,1,3,40,320904
1998,1,3,1,1759970
1998,1,3,2,3552590
1998,1,3,3,2495510
1998,1,3,4,1448270
1998,1,3,5,2532410
1998,1,3,6,554655
1998,1,3,7,1287640
1998,1,3,8,865726
1998,1,3,9,1296150
1998,1,3,10,391444
1998,1,3,11,1112630
1998,1,3,12,682923
1998,1,3,13,853770
1998,1,3,14,331193
1998,1,3,15,887725
1998,1,3,16,491694
1998,1,3,17,553290
1998,1,3,18,205278
1998,1,3,19,534025
1998,1,3,20,269150
1998,1,3,21,259639
1998,1,3,22,124330
1998,1,3,23,286737
1998,1,3,24,126747
1998,1,3,25,108032
1998,1,3,26,83708.9
1998,1,3,27,177082
1998,1,3,28,69595.6
1998,1,3,29,55332.5
1998,1,3,30,37057.1
1998,1,3,31,85028.9
1998,1,3,32,38890.9
1998,1,3,33,25431.3
1998,1,3,34,49452.9
1998,1,3,35,88751.6
1998,1,3,36,48553.4
1998,1,3,37,23411.9
1998,1,3,38,25797.3
1998,1,3,39,40619.9
1998,1,3,40,280721
1999,1,3,1,2789450
1999,1,3,2,4574310
1999,1,3,3,2315920
1999,1,3,4,1650830
1999,1,3,5,2173310
1999,1,3,6,504924
1999,1,3,7,945899
1999,1,3,8,839671
1999,1,3,9,1083660
1999,1,3,10,307263
1999,1,3,11,749415
1999,1,3,12,568133
1999,1,3,13,680510
1999,1,3,14,260961
1999,1,3,15,673774
1999,1,3,16,456422
1999,1,3,17,475510
1999,1,3,18,223870
1999,1,3,19,530346
1999,1,3,20,316636
1999,1,3,21,310551
1999,1,3,22,132773
1999,1,3,23,311481
1999,1,3,24,166828
1999,1,3,25,146526
1999,1,3,26,77918.4
1999,1,3,27,165472
1999,1,3,28,75782
1999,1,3,29,60931.1
1999,1,3,30,50970.2
1999,1,3,31,101444
1999,1,3,32,40427.3
1999,1,3,33,31104
1999,1,3,34,22042.5
1999,1,3,35,48617
1999,1,3,36,22366.2
1999,1,3,37,14372.1
1999,1,3,38,28934.7
1999,1,3,39,50826.1
1999,1,3,40,238881
2000,1,3,1,3133430
2000,1,3,2,6267390
2000,1,3,3,3049750
2000,1,3,4,2511230
2000,1,3,5,2588390
2000,1,3,6,689433
2000,1,3,7,1031010
2000,1,3,8,1076910
2000,1,3,9,1078140
2000,1,3,10,305750
2000,1,3,11,649895
2000,1,3,12,589880
2000,1,3,13,586309
2000,1,3,14,208347
2000,1,3,15,479532
2000,1,3,16,377812
2000,1,3,17,378297
2000,1,3,18,174421
2000,1,3,19,414395
